ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date,Time,Sampling Team,Other - Sampling Team,Location,Sample Type,Sample Code,Collection Method,Biofilm Analyte,Replicate,Strip Position,# Hauls,Field Notes,x,y
277,b4da5ca9-6fe0-4a9d-bbb7-9efc88084e16,7/19/2023 9:32:05 PM,ltimlick_IISD,7/19/2023 9:32:05 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:41,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0928,,Chlorophyll-a,3,Top Middle,,,0,0
278,4cf2b7a9-f05a-468c-ab88-d172198263ca,7/19/2023 9:33:32 PM,ltimlick_IISD,7/19/2023 9:33:32 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:52,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0931,,Chlorophyll-a,1,Top Middle,,,0,0
279,026a2955-f499-455f-ae64-cb996514e90d,7/19/2023 9:34:18 PM,ltimlick_IISD,7/19/2023 9:34:18 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:59,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0934,,Chlorophyll-a,2,Top Middle,,,0,0
280,725b0751-9037-48aa-b36a-48c784d0fd5c,7/19/2023 9:35:00 PM,ltimlick_IISD,7/19/2023 9:35:37 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:06,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0937,,Chlorophyll-a,3,Top Middle,,,0,0
281,77ad72fd-47b2-4506-8cfa-c1e3dd53b0c0,7/19/2023 9:37:31 PM,ltimlick_IISD,7/19/2023 9:37:31 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:12,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0940,,Chlorophyll-a,1,Top Middle,,,0,0
282,8d3d060f-ca33-4193-8f41-0935260a6a0a,7/19/2023 9:38:26 PM,ltimlick_IISD,7/19/2023 9:38:26 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:16,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0941,,Chlorophyll-a,2,Top Middle,,,0,0
283,a209d91f-70a4-4bb5-8f5c-a9ada7cc7ac7,7/19/2023 9:39:08 PM,ltimlick_IISD,7/19/2023 9:39:08 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:22,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0921,,Chlorophyll-a,3,Top Middle,,,0,0
284,4a440666-ca37-4677-8c6f-8cc3c6ff9b78,7/19/2023 9:40:12 PM,ltimlick_IISD,7/19/2023 9:40:12 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:27,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0924,,Chlorophyll-a,1,Top Middle,,,0,0
285,cc52cf52-94bb-4804-85b5-abc8a9a16694,7/19/2023 9:40:40 PM,ltimlick_IISD,7/19/2023 9:42:13 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:20,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0960,,Pigments,1,Bottom Middle,,,-93.7286684910563,49.6602530541885
286,7f0483c9-fbda-4a12-a809-1c6b4702a96d,7/19/2023 9:41:38 PM,ltimlick_IISD,7/19/2023 9:41:38 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:35,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0972,,Pigments,2,Bottom Middle,,,-93.7287443046026,49.6600659597798
287,a6aa304e-ca0f-4dc1-adb9-28b53a6d3968,7/19/2023 9:42:02 PM,ltimlick_IISD,7/19/2023 9:42:02 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:33,"KC,KR,NB,LD",,M2,Biofilm Strips,QAC_0927,,Chlorophyll-a,2,Top Middle,,,0,0
288,01929835-d1e6-4567-891e-ebde71c273e5,7/19/2023 9:43:13 PM,ltimlick_IISD,7/19/2023 9:43:13 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:38,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0930,,Chlorophyll-a,3,Top Middle,,,0,0
289,9ef833cb-1af8-4cfe-be40-80a036e390cb,7/19/2023 9:43:31 PM,ltimlick_IISD,7/19/2023 9:43:31 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:41,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0973,,Pigments,3,Bottom Middle,,,-93.7284876084902,49.6602500712704
290,3477f2fb-468c-4502-a35c-14aaf1a7591d,7/19/2023 9:44:01 PM,ltimlick_IISD,7/19/2023 9:44:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:04,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0933,,Chlorophyll-a,1,Top Middle,,,0,0
291,6ac9b7c3-5b5e-4d25-a957-b5bb9dc397c1,7/19/2023 9:44:42 PM,ltimlick_IISD,7/19/2023 9:44:42 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:52,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0975,,Pigments,1,Bottom Middle,,,-93.7285274585328,49.660359414782
292,487449c7-0cd4-4d1f-a37d-652a4d94afcf,7/19/2023 9:44:46 PM,ltimlick_IISD,7/19/2023 9:44:46 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:09,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0936,,Chlorophyll-a,2,Top Middle,,,0,0
293,4732a3a4-1c8b-4d03-bff8-83a13dcd3538,7/19/2023 9:45:34 PM,ltimlick_IISD,7/19/2023 9:45:34 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:13,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0939,,Chlorophyll-a,3,Top Middle,,,0,0
294,ec616a57-e3ad-4480-b508-4c5655d270f9,7/19/2023 9:45:35 PM,ltimlick_IISD,7/19/2023 9:45:35 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:59,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0974,,Pigments,2,Bottom Middle,,,-93.7286727808547,49.660170094219
295,39569906-100a-4c53-86ef-4f673b17ec2a,7/19/2023 9:46:48 PM,ltimlick_IISD,7/19/2023 9:46:48 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:06,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0962,,Pigments,3,Bottom Middle,,,-93.7286376543362,49.6602258259883
296,fed51405-6c3e-4b61-a820-4a4e797a7140,7/19/2023 9:46:49 PM,ltimlick_IISD,7/19/2023 9:46:49 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:22,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0942,,Chlorophyll-a,1,Top Middle,,,0,0
297,08df11a2-10d9-4f3b-b87d-4e6ef8d5a9c7,7/19/2023 9:47:37 PM,ltimlick_IISD,7/19/2023 9:47:37 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:12,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0963,,Pigments,1,Bottom Middle,,,-93.7286437939487,49.6601227766624
298,0e9c5a22-e576-4572-af0d-a14450ec585d,7/19/2023 9:48:02 PM,ltimlick_IISD,7/19/2023 9:48:02 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:26,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0920,,Chlorophyll-a,2,Top Middle,,Should have been strip 4 did 12 by mistake ,0,0
299,848bdd38-0650-4eda-97da-d695de53ab0d,7/19/2023 9:48:43 PM,ltimlick_IISD,7/19/2023 9:48:43 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:16,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0964,,Pigments,2,Bottom Middle,,,-93.7285924758472,49.6601847198805
300,2e92c32f-ca2b-4d96-b28b-121f1b55b020,7/19/2023 9:49:04 PM,ltimlick_IISD,7/19/2023 9:49:04 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:31,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0935,,Chlorophyll-a,3,Top Middle,,,0,0
301,fe3c06de-2ee7-4f3b-9cf6-3ecd8a1977c0,7/19/2023 9:49:38 PM,ltimlick_IISD,7/19/2023 9:49:38 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:22,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0965,,Pigments,3,Bottom Middle,,,-93.7287321868998,49.660198927448
302,610fc236-9241-4aa4-b5a4-7b3d42e9f6dd,7/19/2023 9:50:20 PM,ltimlick_IISD,7/19/2023 9:50:20 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:27,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0966,,Pigments,1,Bottom Middle,,,-93.728643669358,49.6601211173339
303,4086faab-d8d9-4091-8cfc-d8cbbbf018ea,7/19/2023 9:50:24 PM,ltimlick_IISD,7/19/2023 9:50:24 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:37,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0926,,Chlorophyll-a,1,Top Middle,,,0,0
304,a76cc4aa-ea8a-467a-b092-fd14e519ae48,7/19/2023 9:51:18 PM,ltimlick_IISD,7/19/2023 9:51:18 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:33,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0967,,Pigments,2,Bottom Middle,,,-93.728596050365,49.6601643265908
305,86b0be9b-5bb4-4114-aada-9be9e50c260a,7/19/2023 9:51:27 PM,ltimlick_IISD,7/19/2023 9:51:27 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:41,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0929,,Chlorophyll-a,2,Top Middle,,,0,0
306,035f4f40-1369-4c9a-bbfc-1076017f052e,7/19/2023 9:52:10 PM,ltimlick_IISD,7/19/2023 9:52:10 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:38,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0968,,Pigments,3,Bottom Middle,,,-93.7286734148677,49.66022246892
307,56a81d4b-745e-4bf6-a5ef-ca1956a50da6,7/19/2023 9:52:18 PM,ltimlick_IISD,7/19/2023 9:52:18 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:45,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0932,,Chlorophyll-a,3,Top Middle,,,0,0
308,d1faf1eb-db17-4bcc-a994-51b8ad0a7088,7/19/2023 9:52:51 PM,ltimlick_IISD,7/19/2023 9:52:51 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:52,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0923,,Chlorophyll-a,1,Top Middle,,,0,0
309,6bda4897-3914-478e-a75f-be6a11de945e,7/19/2023 9:53:00 PM,ltimlick_IISD,7/19/2023 9:53:00 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:04,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0969,,Pigments,1,Bottom Middle,,,-93.7287037949206,49.660122638133
310,926acdc0-17a0-4990-9e03-f3e34acf7eba,7/19/2023 9:53:26 PM,ltimlick_IISD,7/19/2023 9:53:26 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:56,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0938,,Chlorophyll-a,2,Top Middle,,,0,0
311,dbeea098-5b90-4e9a-8908-a342c79923be,7/19/2023 9:53:58 PM,ltimlick_IISD,7/19/2023 9:53:58 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:59,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0943,,Chlorophyll-a,3,Top Middle,,,0,0
312,b82a32d0-4c4a-4a74-a19f-3a46c6dd1d6b,7/19/2023 9:54:29 PM,ltimlick_IISD,7/19/2023 9:54:29 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:09,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0970,,Pigments,2,Bottom Middle,,,-93.7287188913566,49.6601877832567
313,2077f849-a3bb-4abf-a229-f3e9f041f7d0,7/19/2023 9:55:13 PM,ltimlick_IISD,7/19/2023 9:55:13 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:59,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0961,,Pigments,3,Bottom Middle,,,0,0
314,063560e0-41f5-4bce-b6ac-c59d162277a3,7/19/2023 9:55:44 PM,ltimlick_IISD,7/19/2023 9:55:44 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:13,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0971,,Pigments,3,Bottom Middle,,,-93.7286728487297,49.6601706770543
315,cda65ed2-784e-441a-a885-3f4ba7bfe00f,7/19/2023 9:56:17 PM,ltimlick_IISD,7/19/2023 9:56:17 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:56,"KC,LD,NB,KR",,M3,Biofilm Strips,QAC_0959,,Pigments,2,Bottom Middle,,,0,0
316,29f8a4f4-2d56-489b-b77b-67bf92ea4bc2,7/19/2023 9:56:55 PM,ltimlick_IISD,7/19/2023 9:56:55 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:22,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0952,,Pigments,1,Bottom Middle,,,-93.728626794836,49.660394361401
317,40221ccd-3d68-4fc6-8911-d2442d0e1a8c,7/19/2023 9:57:22 PM,ltimlick_IISD,7/19/2023 9:57:22 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:52,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0958,,Pigments,1,Bottom Middle,,,0,0
318,e2f588f6-078c-49cf-91d9-57c00b39e20f,7/19/2023 9:58:01 PM,ltimlick_IISD,7/19/2023 9:58:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:53,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0953,,Pigments,2,Bottom Middle,,,-93.7285132328352,49.6602628958793
319,c7bcce24-ac4b-49c9-97ea-7fdea93b3983,7/19/2023 9:58:20 PM,ltimlick_IISD,7/19/2023 9:58:20 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:45,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0957,,Pigments,3,Bottom Middle,,,0,0
320,9c2fcbeb-f0d8-42f4-b001-c27bedc82c49,7/19/2023 9:58:59 PM,ltimlick_IISD,7/19/2023 9:58:59 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:31,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0954,,Pigments,3,Bottom Middle,,,-93.7285495242357,49.6602534642933
321,20b235a3-f0b8-44a0-a545-583c65e2bdc0,7/19/2023 9:59:09 PM,ltimlick_IISD,7/19/2023 9:59:09 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:41,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0956,,Pigments,2,Bottom Middle,,,0,0
322,fc878c47-5dc7-4e29-8ede-a56d86bc0d31,7/19/2023 9:59:43 PM,ltimlick_IISD,7/19/2023 9:59:43 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:37,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0955,,Pigments,1,Bottom Middle,,,-93.7284617073869,49.6603834368705
323,be70aed1-b21f-484d-8b31-4bfbf1454acb,8/2/2023 4:21:34 PM,ltimlick_IISD,8/2/2023 4:21:34 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,10:42,"KR,LD",,M5,Hester-Dendys,QAC_0950,,,,,,,0,0
324,2886ab91-fdf8-4b1a-a587-51f993123686,8/2/2023 4:21:54 PM,ltimlick_IISD,8/2/2023 4:21:54 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,11:21,"KR,LD",,M6,Hester-Dendys,QAC_0951,,,,,,,0,0
325,847787c9-959d-4750-b441-618065cb660f,8/2/2023 4:22:59 PM,ltimlick_IISD,8/2/2023 4:22:59 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,11:20,"KR,LD",,M8,Hester-Dendys,QAC_0944,,,,,,,0,0
326,a7637a9f-e7a6-4aaa-b01c-e59ab937cdd9,8/2/2023 4:23:29 PM,ltimlick_IISD,8/2/2023 4:23:29 PM,ltimlick_IISD,8/2/2023 5:00:00 PM,11:34,"KR,LD",,M2,Hester-Dendys,QAC_0946,,,,,,,0,0
327,c7aebe8e-9fee-4ef3-8646-46138db3210f,8/2/2023 4:24:58 PM,ltimlick_IISD,8/2/2023 4:24:58 PM,ltimlick_IISD,8/2/2023 5:00:00 PM,11:49,"KR,LD",,M7,Hester-Dendys,QAC_0949,,,,,,,0,0
328,50366191-2f04-454d-9fc1-99f6a9b428c0,8/2/2023 4:29:03 PM,ltimlick_IISD,8/2/2023 4:29:03 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,12:03,"KR,LD",,M4,Hester-Dendys,QAC_0947,,,,,,,0,0
329,a2f2d24e-9800-4faf-b520-45f91c67713b,8/2/2023 4:29:04 PM,ltimlick_IISD,8/2/2023 4:29:04 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,12:17,"KR,LD",,M9,Hester-Dendys,QAC_0945,,,,,,,0,0
330,e7c498e9-9585-44fa-970a-f75d1daf4213,8/2/2023 4:29:05 PM,ltimlick_IISD,8/2/2023 4:29:05 PM,ltimlick_IISD,7/20/2023 5:00:00 PM,12:29,"KR,LD",,M3,Hester-Dendys,QAC_0948,,,,,,,0,0
331,c6e3fb8e-e4b7-4b70-9da0-f7f533c7beaa,8/2/2023 4:55:14 PM,ltimlick_IISD,2/14/2024 11:34:15 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:39,"LD,KC,KR,CG",,M5,Tritium,QAC_1102,Integrated Sampler,,,,,,-93.7286698149858,49.6602419682565
332,1de4a5a1-a59e-4986-af95-6bc7a925b347,8/2/2023 4:58:30 PM,ltimlick_IISD,2/14/2024 11:34:20 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:42,"KC,CG,LD,KR",,M6,Tritium,QAC_1103,Integrated Sampler,,,,,,-93.7286323774935,49.6602611509991
333,37dae909-cd32-47df-af50-5b4531525ca4,8/2/2023 4:59:39 PM,ltimlick_IISD,2/14/2024 11:34:11 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:46,"CC,LD,CG,KC",,M8,Tritium,QAC_1101,Integrated Sampler,,,,,,-93.7286606926702,49.6602399434215
334,04426db4-2bfe-4da1-b608-d46a7b05694c,8/2/2023 5:02:41 PM,ltimlick_IISD,2/14/2024 11:33:44 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:49,"LD,CG,CC,KC",,M2,Tritium,QAC_1026,Integrated Sampler,,,,,,-93.7286917675348,49.6602356271428
335,c8321030-3b17-4230-ba3e-e4794132b64a,8/2/2023 5:03:46 PM,ltimlick_IISD,2/14/2024 11:34:07 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:54,"LD,KC,CC,CG",,M7,Tritium,QAC_1100,Integrated Sampler,,,,,,-93.7286051871952,49.6602461664448
336,ad95dc12-50a8-4594-b94e-35279ca9cad6,8/2/2023 5:04:54 PM,ltimlick_IISD,2/14/2024 11:34:03 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:01,"KC,CC,CG,LD",,M4,Tritium,QAC_1099,Integrated Sampler,,,,,,-93.7286441681084,49.660251608023
337,5d666aad-e454-4d35-b419-9d1bf12b52a5,8/2/2023 5:05:38 PM,ltimlick_IISD,2/14/2024 11:33:49 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:06,"LD,CC,KC,CG",,M9,Tritium,QAC_1027,Integrated Sampler,,,,,,-93.7285899029363,49.6602946850242
338,b95288df-57b2-4b57-beb9-7ea87ff72f93,8/2/2023 5:06:46 PM,ltimlick_IISD,2/14/2024 11:33:55 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:28,"KC,CC,CG,LD",,M3,Tritium,QAC_1028,Integrated Sampler,,,,,,-93.7286146854857,49.6602839943347
339,b8bbe934-e89a-4f82-a929-3f6145f97136,8/2/2023 5:07:35 PM,ltimlick_IISD,2/14/2024 11:33:59 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:15,"CG,CC,LD,KC",,M1 (tritium),Tritium,QAC_1029,Integrated Sampler,,,,,,-93.7286159467901,49.6602834374903
340,a084aaf8-09c7-430c-bbe5-3734d16758c3,8/2/2023 5:08:22 PM,ltimlick_IISD,10/19/2023 3:54:56 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:49,"CC,CG,LD,KC",,M2,Water - Analytical,QAC_1108,Integrated Sampler,,,,,,-93.7286189571716,49.6602847418178
341,965a3104-87ab-4a02-8967-cc97c68b8bf4,8/2/2023 5:08:50 PM,ltimlick_IISD,10/19/2023 3:55:01 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,09:54,"CG,CC,KC,LD",,M7,Water - Analytical,QAC_1107,Integrated Sampler,,,,,,-93.7285664674558,49.6602930510536
342,049f9122-d68b-4250-bf76-961909ea38ae,8/2/2023 5:09:32 PM,ltimlick_IISD,10/19/2023 3:55:04 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:01,"KC,LD,CC,CG",,M4,Water - Analytical,QAC_1104,Integrated Sampler,,,,,,-93.7285679527186,49.6602863920542
343,e7b5154c-0703-4e53-b2f1-bf7289d7d340,8/2/2023 5:10:06 PM,ltimlick_IISD,10/19/2023 3:55:08 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:06,"LD,CC,CG,KC",,M9,Water - Analytical,QAC_1105,Integrated Sampler,,,,,,-93.7286473085714,49.6602729643168
344,246a3725-032b-461d-bd6e-d2b9f25d818a,8/2/2023 5:10:51 PM,ltimlick_IISD,10/19/2023 3:55:11 PM,ltimlick_IISD,7/24/2023 5:00:00 PM,10:11,"KC,CC,LD,CG",,M3,Water - Analytical,QAC_1106,Integrated Sampler,,,,,,-93.7286399672223,49.6602830834451
345,c8c88c80-93dd-462e-afc8-00648305a2f3,8/10/2023 4:36:30 PM,ltimlick_IISD,8/10/2023 4:37:24 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:27,"KC,LT",,M1 (tritium),Tritium,QAC_1454,Grab Sample,,,,,,0,0
346,3a9761da-afd0-4baa-bc5c-9f6a46d84fd3,8/10/2023 4:37:10 PM,ltimlick_IISD,8/10/2023 4:39:14 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:29,"KC,LT",,M5,Tritium,QAC_1456,Grab Sample,,,,,,0,0
347,63e23798-9aa4-4666-b875-35c96fd92ef4,8/10/2023 4:39:53 PM,ltimlick_IISD,8/10/2023 4:39:53 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:33,"KC,LT",,M6,Tritium,QAC_1451,Grab Sample,,,,,,0,0
348,2807c0d6-18c4-4025-8884-190ff4d62c1c,8/10/2023 4:40:35 PM,ltimlick_IISD,8/10/2023 4:40:35 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:35,"KC,LT",,M8,Tritium,QAC_1453,Grab Sample,,,,,,0,0
349,0e2ecc10-4df1-488d-903a-0b88e0a1eb51,8/10/2023 4:41:22 PM,ltimlick_IISD,8/10/2023 4:41:22 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:36,"KC,LT",,M2,Tritium,QAC_1455,Grab Sample,,,,,,0,0
350,ef74e171-9b54-4173-a2ae-c7c3e0d583eb,8/10/2023 4:42:02 PM,ltimlick_IISD,8/10/2023 4:42:02 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:37,"KC,LT",,M7,Tritium,QAC_1458,Grab Sample,,,,,,0,0
351,e3cee1e6-b886-4aa5-9693-d35d82224fd2,8/10/2023 4:42:50 PM,ltimlick_IISD,8/10/2023 4:42:50 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:40,"KC,LT",,M4,Tritium,QAC_1452,Grab Sample,,,,,,0,0
352,5e400723-a8bc-4f82-9ae5-e2b3b9befb2b,8/10/2023 4:43:20 PM,ltimlick_IISD,8/10/2023 4:43:20 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:44,"KC,LT",,M9,Tritium,QAC_1456,Grab Sample,,,,,,0,0
353,5ecdc3dc-0cf6-420d-a34d-9e51d341261d,8/10/2023 4:44:04 PM,ltimlick_IISD,8/10/2023 4:44:04 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:46,"KC,LT",,M3,Tritium,QAC_1450,Grab Sample,,,,,,0,0
354,6819760e-ecb2-42bf-b384-8da18c5073ba,8/10/2023 4:48:23 PM,ltimlick_IISD,8/10/2023 4:48:23 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:31,"KC,LT",,L375,Water - Analytical,QAC_1449,Grab Sample,,,,,Taken between M5 and M6,0,0
355,a5f60a7b-8f2b-46e1-a520-a8d697624eb0,8/10/2023 4:49:03 PM,ltimlick_IISD,8/10/2023 4:49:03 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:36,"KC,LT",,M2,Water - Analytical,QAC_1444,Grab Sample,,,,,,0,0
356,377d59ca-ba04-4b63-b91f-0e8148a4d5cc,8/10/2023 4:49:57 PM,ltimlick_IISD,8/10/2023 4:49:57 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:37,"KC,LT",,M7,Water - Analytical,QAC_1445,Grab Sample,,,,,,0,0
357,e6150bc3-cc09-446b-9883-b8ce17a73e39,8/10/2023 4:50:37 PM,ltimlick_IISD,8/10/2023 4:50:37 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:40,"KC,LT",,M4,Water - Analytical,QAC_1447,Grab Sample,,,,,,0,0
358,176a774e-e0fa-4f43-83b2-61d84b45f045,8/10/2023 4:51:55 PM,ltimlick_IISD,8/10/2023 4:51:55 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:44,"KC,LT",,M9,Water - Analytical,QAC_1448,Grab Sample,,,,,,0,0
359,86171a0e-7d63-429e-9cde-353d2d582f30,8/10/2023 4:52:28 PM,ltimlick_IISD,8/10/2023 4:52:28 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:46,"KC,LT",,M3,Water - Analytical,QAC_1446,Grab Sample,,,,,,0,0
360,ab89e31d-0168-434a-b691-aaf562b5c656,8/12/2023 1:13:37 AM,ltimlick_IISD,8/12/2023 1:13:37 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:51,"KC,LT",,M5,Biofilm Strips,QAC1420,,Ash Free Dry Mass,1,Top,,"Random numbers for reps 1, 2, and 3 were strip # 8, 7, and 10 (respectively)",-94.1901659106493,50.0132281039565
361,ba3b7e3e-8f92-42b2-9ce1-173f408d007e,8/12/2023 1:13:38 AM,ltimlick_IISD,8/12/2023 1:13:38 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:00,"KC,LT",,M5,Biofilm Strips,QAC1422,,Ash Free Dry Mass,2,Top,,,-94.1900751525674,50.0132317070708
362,4e2c86b4-c5e4-4f48-9453-abef16c6a2ed,8/12/2023 1:13:39 AM,ltimlick_IISD,8/12/2023 1:13:39 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:15,"KC,LT",,M5,Biofilm Strips,QAC1424,,Ash Free Dry Mass,3,Top,,,-94.1900098805016,50.0131897216711
363,1a82e5de-029e-49f2-b88f-0b75dca93724,8/12/2023 1:13:39 AM,ltimlick_IISD,8/12/2023 1:13:39 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:20,"KC,LT",,M6,Biofilm Strips,QAC1426,,Ash Free Dry Mass,1,Top,,,-94.190097151452,50.0132248644065
